player_name,player_id,season,injury,from,until,days_missed,games_missed,age,dob,nationality_id,nationality_name,club_name,league_id,league_name,overall,value_eur,wage_eur,height_cm,weight_kg,club_position,fifa_update_date,short_name,long_name,combined_name,preferred_foot,work_rate,body_type,pace,month,injury_category,position_category
Kevin Lasagna,131951,22/23,unknown injury,2022-12-08,2023-01-13,36,2,29,1992-08-10,27,Italy,Hellas Verona,31,Serie A,73,3000000,24000,186,80,SUB,2022-09-01,K. Lasagna,Kevin Lasagna,Kevin Lasagna,Left,High/Low,Lean (185+),87,Dec,unknown injuries,other
Kevin Lasagna,131951,22/23,muscular problems,2022-10-09,2022-10-18,9,2,29,1992-08-10,27,Italy,Hellas Verona,31,Serie A,73,3000000,24000,186,80,SUB,2022-09-01,K. Lasagna,Kevin Lasagna,Kevin Lasagna,Left,High/Low,Lean (185+),87,Oct,muscle injuries,other
Florian Niederlechner,152963,22/23,muscular problems,2023-01-09,2023-01-24,15,3,31,1990-10-24,21,Germany,FC Augsburg,19,Bundesliga,74,3600000,26000,187,86,SUB,2022-09-01,F. Niederlechner,Florian Niederlechner,Florian Niederlechner,Right,High/High,Normal (185+),68,Jan,muscle injuries,other
Joshua Kimmich,161056,22/23,Corona virus,2022-10-01,2022-10-06,5,1,27,1995-02-08,21,Germany,FC Bayern München,19,Bundesliga,89,105500000,130000,177,75,RDM,2022-09-01,J. Kimmich,Joshua Walter Kimmich,Joshua Kimmich,Right,High/Medium,Normal (170-185),68,Oct,coronavirus,midfielders
Davide Zappacosta,173859,22/23,Adductor injury,2023-03-04,2023-03-10,6,1,30,1992-06-11,27,Italy,Atalanta,31,Serie A,79,15000000,48000,182,75,LM,2022-09-01,D. Zappacosta,Davide Zappacosta,Davide Zappacosta,Right,High/High,Lean (170-185),78,Mar,muscle injuries,midfielders
Davide Zappacosta,173859,22/23,Hamstring muscle injury,2023-01-15,2023-02-09,25,6,30,1992-06-11,27,Italy,Atalanta,31,Serie A,79,15000000,48000,182,75,LM,2022-09-01,D. Zappacosta,Davide Zappacosta,Davide Zappacosta,Right,High/High,Lean (170-185),78,Jan,muscle injuries,midfielders
Davide Zappacosta,173859,22/23,Muscle injury,2022-09-10,2023-01-02,114,10,30,1992-06-11,27,Italy,Atalanta,31,Serie A,79,15000000,48000,182,75,LM,2022-09-01,D. Zappacosta,Davide Zappacosta,Davide Zappacosta,Right,High/High,Lean (170-185),78,Sep,muscle injuries,midfielders
Davide Zappacosta,173859,22/23,Muscle injury,2022-07-05,2022-08-30,56,3,30,1992-06-11,27,Italy,Atalanta,31,Serie A,79,15000000,48000,182,75,LM,2022-09-01,D. Zappacosta,Davide Zappacosta,Davide Zappacosta,Right,High/High,Lean (170-185),78,Jul,muscle injuries,midfielders
Thom Haye,178219,22/23,Ill,2023-02-27,2023-03-07,8,2,27,1995-02-09,34,Netherlands,SC Heerenveen,10,Eredivisie,72,2700000,7000,177,74,RCM,2022-09-01,T. Haye,Thom Jan Marinus Haye,Thom Haye,Right,Medium/Low,Normal (170-185),58,Feb,illnesses and infections,midfielders
Thom Haye,178219,22/23,unknown injury,2022-09-14,2022-09-25,11,1,27,1995-02-09,34,Netherlands,SC Heerenveen,10,Eredivisie,72,2700000,7000,177,74,RCM,2022-09-01,T. Haye,Thom Jan Marinus Haye,Thom Haye,Right,Medium/Low,Normal (170-185),58,Sep,unknown injuries,midfielders
Nicolas Haas,192638,22/23,Knee problems,2022-12-25,2023-01-16,22,3,26,1996-01-23,47,Switzerland,Empoli,31,Serie A,70,2100000,7000,181,74,SUB,2022-09-01,N. Haas,Nicolas Thibault Haas,Nicolas Haas,Right,Medium/Medium,Lean (170-185),77,Dec,joint and ligament injuries,other
Nicolas Haas,192638,22/23,unknown injury,2022-08-14,2022-08-17,3,1,26,1996-01-23,47,Switzerland,Empoli,31,Serie A,70,2100000,7000,181,74,SUB,2022-09-01,N. Haas,Nicolas Thibault Haas,Nicolas Haas,Right,Medium/Medium,Lean (170-185),77,Aug,unknown injuries,other
Giacomo Bonaventura,57280,22/23,Adductor pain,2023-04-17,2023-05-02,15,5,32,1989-08-22,27,Italy,Fiorentina,31,Serie A,78,11000000,52000,181,75,RCM,2022-09-01,G. Bonaventura,Giacomo Bonaventura,Giacomo Bonaventura,Right,High/Medium,Normal (170-185),69,Apr,muscle injuries,midfielders
Giacomo Bonaventura,57280,22/23,Muscle fatigue,2022-08-16,2022-08-20,4,1,32,1989-08-22,27,Italy,Fiorentina,31,Serie A,78,11000000,52000,181,75,RCM,2022-09-01,G. Bonaventura,Giacomo Bonaventura,Giacomo Bonaventura,Right,High/Medium,Normal (170-185),69,Aug,muscle injuries,midfielders
Oleksandr Karavaev,59322,22/23,unknown injury,2023-04-07,2023-05-05,28,5,30,1992-06-02,49,Ukraine,Dynamo Kyiv,332,Premier League,73,2900000,850,175,71,LM,2022-09-01,O. Karavaev,Oleksandr Karavaev,Oleksandr Karavaev,Right,High/Medium,Normal (170-185),79,Apr,unknown injuries,midfielders
Maxime Le Marchand,60558,22/23,ankle sprain,2023-03-02,2023-04-09,38,5,32,1989-10-11,18,France,Strasbourg,16,Ligue 1,72,1500000,17000,185,78,SUB,2022-09-01,M. Le Marchand,Maxime Le Marchand,Maxime Le Marchand,Left,Medium/Medium,Normal (185+),60,Mar,joint and ligament injuries,other
Robbin Ruiter,81775,22/23,Ill,2023-01-05,2023-01-13,8,2,35,1987-03-25,34,Netherlands,SC Cambuur,10,Eredivisie,64,60000,1000,196,78,SUB,2022-09-01,R. Ruiter,Robbin Ruiter,Robbin Ruiter,Right,Medium/Medium,Normal (185+),NA,Jan,illnesses and infections,other
Strahil Popov,87299,22/23,Fitness,2023-03-01,2023-03-05,4,1,31,1990-08-31,9,Bulgaria,Ümraniyespor,68,Super Lig,68,875000,6000,186,77,SUB,2022-09-26,S. Popov,Strahil Venkov Popov,Strahil Popov,Right,High/Medium,Lean (185+),71,Mar,rest and fitness,other
Strahil Popov,87299,22/23,unknown injury,2023-02-05,2023-03-01,24,1,31,1990-08-31,9,Bulgaria,Ümraniyespor,68,Super Lig,68,875000,6000,186,77,SUB,2022-09-26,S. Popov,Strahil Venkov Popov,Strahil Popov,Right,High/Medium,Lean (185+),71,Feb,unknown injuries,other
Seifedin Chabbi,106862,22/23,Ill,2022-08-12,2022-08-29,17,3,28,1993-07-04,145,Tunisia,Ried,80,Bundesliga,66,875000,4000,189,77,SUB,2022-09-01,S. Chabbi,Seifedin Chabbi,Seifedin Chabbi,Right,Medium/Medium,Normal (185+),67,Aug,illnesses and infections,other
Dimitrios Kolovetsios,112648,22/23,unknown injury,2023-02-01,2023-02-06,5,1,30,1991-10-16,22,Greece,Kayserispor,68,Super Lig,67,825000,6000,183,77,LCB,2022-09-01,D. Kolovetsios,Dimitrios Kolovetsios,Dimitrios Kolovetsios,Left,Medium/High,Normal (170-185),55,Feb,unknown injuries,defenders
Luis Muriel,119228,22/23,unknown injury,2023-01-08,2023-01-14,6,1,31,1991-04-16,56,Colombia,Atalanta,31,Serie A,82,25500000,70000,179,79,SUB,2022-09-01,L. Muriel,Luis Fernando Muriel Fruto,Luis Muriel,Right,High/Medium,Normal (170-185),89,Jan,unknown injuries,other
Luis Muriel,119228,22/23,Adductor injury,2022-11-06,2022-11-20,14,2,31,1991-04-16,56,Colombia,Atalanta,31,Serie A,82,25500000,70000,179,79,SUB,2022-09-01,L. Muriel,Luis Fernando Muriel Fruto,Luis Muriel,Right,High/Medium,Normal (170-185),89,Nov,muscle injuries,other
Omar Elabdellaoui,121404,22/23,unknown injury,2023-07-20,2024-01-01,165,29,30,1991-12-05,36,Norway,Galatasaray,68,Super Lig,74,3600000,45000,179,74,SUB,2022-09-01,O. Elabdellaoui,Omar Elabdellaoui,Omar Elabdellaoui,Right,High/Medium,Normal (170-185),76,Jul,unknown injuries,other
Manuel Neuer,17259,22/23,Lower leg fracture,2022-12-10,2023-10-17,311,36,36,1986-03-27,21,Germany,FC Bayern München,19,Bundesliga,90,13500000,72000,193,93,GK,2022-09-01,M. Neuer,Manuel Peter Neuer,Manuel Neuer,Right,Medium/Medium,Unique,NA,Dec,bone injuries,goalkeepers
Manuel Neuer,17259,22/23,Shoulder joint contusion,2022-10-10,2022-11-03,24,7,36,1986-03-27,21,Germany,FC Bayern München,19,Bundesliga,90,13500000,72000,193,93,GK,2022-09-01,M. Neuer,Manuel Peter Neuer,Manuel Neuer,Right,Medium/Medium,Unique,NA,Oct,joint and ligament injuries,goalkeepers
Manuel Neuer,17259,22/23,Corona virus,2022-09-19,2022-09-26,7,2,36,1986-03-27,21,Germany,FC Bayern München,19,Bundesliga,90,13500000,72000,193,93,GK,2022-09-01,M. Neuer,Manuel Peter Neuer,Manuel Neuer,Right,Medium/Medium,Unique,NA,Sep,coronavirus,goalkeepers
Dejan Lovren,37838,22/23,horse kiss,2023-05-16,2023-06-10,25,3,32,1989-07-05,10,Croatia,Olympique Lyonnais,16,Ligue 1,78,9000000,55000,188,84,RCB,2023-01-13,D. Lovren,Dejan Lovren,Dejan Lovren,Right,Medium/High,Normal (185+),53,May,back injuries,defenders
Samuel Di Carmine,45389,22/23,muscular problems,2022-12-04,2023-01-27,54,8,33,1988-09-29,27,Italy,Cremonese,31,Serie A,71,1200000,10000,186,84,SUB,2022-09-01,S. Di Carmine,Samuel Di Carmine,Samuel Di Carmine,Right,Medium/Medium,Normal (185+),63,Dec,muscle injuries,other
Manuel Gulde,45683,22/23,Hamstring injury,2023-04-08,2023-05-01,23,4,31,1991-02-12,21,Germany,SC Freiburg,19,Bundesliga,74,2900000,22000,184,80,SUB,2022-09-01,M. Gulde,Manuel Gulde,Manuel Gulde,Right,Medium/Medium,Normal (170-185),69,Apr,muscle injuries,other
Manuel Gulde,45683,22/23,Fitness,2022-11-03,2023-01-21,79,5,31,1991-02-12,21,Germany,SC Freiburg,19,Bundesliga,74,2900000,22000,184,80,SUB,2022-09-01,M. Gulde,Manuel Gulde,Manuel Gulde,Right,Medium/Medium,Normal (170-185),69,Nov,rest and fitness,other
Manuel Gulde,45683,22/23,Back problems,2022-10-10,2022-11-03,24,7,31,1991-02-12,21,Germany,SC Freiburg,19,Bundesliga,74,2900000,22000,184,80,SUB,2022-09-01,M. Gulde,Manuel Gulde,Manuel Gulde,Right,Medium/Medium,Normal (170-185),69,Oct,back injuries,other
Manuel Gulde,45683,22/23,Capsular injury,2022-09-05,2022-09-12,7,2,31,1991-02-12,21,Germany,SC Freiburg,19,Bundesliga,74,2900000,22000,184,80,SUB,2022-09-01,M. Gulde,Manuel Gulde,Manuel Gulde,Right,Medium/Medium,Normal (170-185),69,Sep,joint and ligament injuries,other
Michiel Kramer,56523,22/23,Ill,2023-02-10,2023-02-14,4,1,33,1988-12-03,34,Netherlands,RKC Waalwijk,10,Eredivisie,68,775000,4000,196,80,ST,2022-09-01,M. Kramer,Michiel Kramer,Michiel Kramer,Right,Medium/Low,Normal (185+),42,Feb,illnesses and infections,forwards
Michiel Kramer,56523,22/23,Back injury,2022-10-26,2023-01-11,77,4,33,1988-12-03,34,Netherlands,RKC Waalwijk,10,Eredivisie,68,775000,4000,196,80,ST,2022-09-01,M. Kramer,Michiel Kramer,Michiel Kramer,Right,Medium/Low,Normal (185+),42,Oct,back injuries,forwards
Michiel Kramer,56523,22/23,Back injury,2022-10-05,2022-10-12,7,1,33,1988-12-03,34,Netherlands,RKC Waalwijk,10,Eredivisie,68,775000,4000,196,80,ST,2022-09-01,M. Kramer,Michiel Kramer,Michiel Kramer,Right,Medium/Low,Normal (185+),42,Oct,back injuries,forwards
Aaron Ramsey,646658,22/23,Knee injury,2022-12-09,2023-02-15,68,NA,31,1990-12-26,50,Wales,Nice,16,Ligue 1,76,6000000,38000,183,76,LCM,2022-09-01,A. Ramsey,Aaron James Ramsey,Aaron Ramsey,Right,Medium/Medium,Lean (170-185),51,Dec,joint and ligament injuries,midfielders
Salis Abdul Samed,688707,22/23,Knee injury,2023-01-31,2023-02-03,3,1,22,2000-03-26,117,Ghana,Lens,16,Ligue 1,71,2500000,15000,180,61,RCM,2022-09-01,S. Abdul Samed,Salis Abdul Samed,Salis Abdul Samed,Right,High/High,Lean (170-185),50,Jan,joint and ligament injuries,midfielders
Kazimcan Karatas,697149,22/23,Fitness,2023-01-18,2023-01-22,4,1,19,2003-01-16,48,Turkey,Galatasaray,68,Super Lig,64,1200000,6000,182,74,SUB,2022-09-01,K. Karataş,Kazımcan Karataş,Kazımcan Karataş,Left,High/Medium,Lean (170-185),76,Jan,rest and fitness,other
Kazimcan Karatas,697149,22/23,Torn lateral ankle ligament,2022-12-25,2023-01-18,24,6,19,2003-01-16,48,Turkey,Galatasaray,68,Super Lig,64,1200000,6000,182,74,SUB,2022-09-01,K. Karataş,Kazımcan Karataş,Kazımcan Karataş,Left,High/Medium,Lean (170-185),76,Dec,joint and ligament injuries,other
Kazimcan Karatas,697149,22/23,Hamstring strain,2022-10-23,2022-11-04,12,2,19,2003-01-16,48,Turkey,Galatasaray,68,Super Lig,64,1200000,6000,182,74,SUB,2022-09-01,K. Karataş,Kazımcan Karataş,Kazımcan Karataş,Left,High/Medium,Lean (170-185),76,Oct,muscle injuries,other
Lorenz Assignon,711969,22/23,Cruciate ligament injury,2023-01-21,2023-03-31,69,11,22,2000-06-22,18,France,Rennes,16,Ligue 1,69,3000000,15000,179,67,SUB,2022-09-01,L. Assignon,Lorenz Assignon,Lorenz Assignon,Right,Medium/Medium,Normal (170-185),75,Jan,joint and ligament injuries,other
Lorenz Assignon,711969,22/23,Hip injury,2022-12-22,2023-01-19,28,5,22,2000-06-22,18,France,Rennes,16,Ligue 1,69,3000000,15000,179,67,SUB,2022-09-01,L. Assignon,Lorenz Assignon,Lorenz Assignon,Right,Medium/Medium,Normal (170-185),75,Dec,miscellaneous,other
Lorenz Assignon,711969,22/23,horse kiss,2022-08-06,2022-08-14,8,2,22,2000-06-22,18,France,Rennes,16,Ligue 1,69,3000000,15000,179,67,SUB,2022-09-01,L. Assignon,Lorenz Assignon,Lorenz Assignon,Right,Medium/Medium,Normal (170-185),75,Aug,back injuries,other
Mohamed El Arouch,743533,22/23,Ankle injury,2023-04-10,2023-04-21,11,1,18,2004-04-06,18,France,Olympique Lyonnais,16,Ligue 1,66,2200000,5000,172,64,RES,2022-09-01,M. El Arouch,Mohamed El Arouch,Mohamed El Arouch,Right,Medium/Medium,Normal (170-185),75,Apr,joint and ligament injuries,other
Derry Scherhant,820957,22/23,Muscle injury,2022-08-15,2022-09-19,35,5,19,2002-11-10,21,Germany,Hertha BSC,19,Bundesliga,60,600000,3000,184,76,RES,2022-09-01,D. Scherhant,Derry Scherhant,Derry Scherhant,Right,High/Medium,Lean (170-185),67,Aug,muscle injuries,other
Tom Bischof,822959,22/23,Ankle injury,2023-02-23,2023-03-09,14,2,17,2005-06-28,21,Germany,TSG Hoffenheim,19,Bundesliga,62,1200000,750,176,66,RES,2022-09-01,T. Bischof,Tom Bischof,Tom Bischof,Left,Medium/Medium,Lean (170-185),63,Feb,joint and ligament injuries,other
Ryan Gravenberch,478573,22/23,Knee bruise,2023-02-02,2023-02-12,10,2,20,2002-05-16,34,Netherlands,FC Bayern München,19,Bundesliga,79,38500000,45000,190,79,SUB,2022-09-01,R. Gravenberch,Ryan Jiro Gravenberch,Ryan Gravenberch,Right,Medium/Medium,Lean (185+),77,Feb,bruises and contusions,other
Juan Foyth,480763,22/23,Shoulder injury,2023-05-30,2023-08-01,63,1,24,1998-01-12,52,Argentina,Villarreal,53,La Liga,79,24500000,29000,187,69,RB,2022-09-01,J. Foyth,Juan Marcos Foyth,Juan Foyth,Right,Medium/High,Lean (185+),72,May,miscellaneous,defenders
Juan Foyth,480763,22/23,unknown injury,2022-08-29,2022-11-04,67,18,24,1998-01-12,52,Argentina,Villarreal,53,La Liga,79,24500000,29000,187,69,RB,2022-09-01,J. Foyth,Juan Marcos Foyth,Juan Foyth,Right,Medium/High,Lean (185+),72,Aug,unknown injuries,defenders
Reda Kharchouch,482826,22/23,Back injury,2022-09-02,2022-09-15,13,2,26,1995-08-27,34,Netherlands,Excelsior,10,Eredivisie,65,950000,2000,192,75,RS,2022-09-01,R. Kharchouch,Reda Kharchouch,Reda Kharchouch,Right,High/Medium,Normal (185+),55,Sep,back injuries,forwards
Ignace Van der Brempt,490423,22/23,Hamstring injury,2023-04-15,2023-05-27,42,6,20,2002-04-01,7,Belgium,Salzburg,80,Bundesliga,67,2300000,6000,187,76,RB,2022-09-01,I. Van der Brempt,Ignace Van der Brempt,Ignace Van der Brempt,Right,High/Medium,Lean (185+),82,Apr,muscle injuries,defenders
Ignace Van der Brempt,490423,22/23,Torn ligaments,2022-08-25,2022-09-05,11,3,20,2002-04-01,7,Belgium,Salzburg,80,Bundesliga,67,2300000,6000,187,76,RB,2022-09-01,I. Van der Brempt,Ignace Van der Brempt,Ignace Van der Brempt,Right,High/Medium,Lean (185+),82,Aug,joint and ligament injuries,defenders
Nicolas Dominguez,497291,22/23,Knee problems,2023-03-04,2023-03-25,21,3,24,1998-06-28,52,Argentina,Bologna,31,Serie A,76,12000000,27000,179,73,RCM,2022-09-01,N. Domínguez,Nicolás Martín Domínguez,Nicolás Domínguez,Right,High/High,Lean (170-185),75,Mar,joint and ligament injuries,midfielders
Nicolas Dominguez,497291,22/23,unknown injury,2022-09-10,2022-09-16,6,1,24,1998-06-28,52,Argentina,Bologna,31,Serie A,76,12000000,27000,179,73,RCM,2022-09-01,N. Domínguez,Nicolás Martín Domínguez,Nicolás Domínguez,Right,High/High,Lean (170-185),75,Sep,unknown injuries,midfielders
Yunus Musah,503991,22/23,Groin injury,2022-09-14,2022-10-04,20,4,19,2002-11-29,95,United States,Valencia,53,La Liga,73,6500000,15000,178,73,SUB,2022-09-01,Y. Musah,Yunus Dimoara Musah,Yunus Musah,Right,High/Medium,Normal (170-185),85,Sep,muscle injuries,other
Cem Turkmen,530157,22/23,Lumbago,2023-03-18,2023-03-20,2,1,20,2002-03-29,48,Turkey,Austria Lustenau,80,Bundesliga,62,825000,2000,178,72,LDM,2022-09-01,C. Türkmen,Cem Tuna Türkmen,Cem Türkmen,Right,Medium/Medium,Lean (170-185),58,Mar,rest and fitness,midfielders
Fabio Schneider,548803,22/23,Ankle injury,2023-05-14,2023-06-04,21,3,19,2002-07-31,21,Germany,FC Union Berlin,19,Bundesliga,58,475000,3000,183,78,RES,2022-09-01,F. Schneider,Fabio Schneider,Fabio Schneider,Right,Medium/Medium,Lean (170-185),54,May,joint and ligament injuries,other
James Hill,611793,22/23,concussion,2023-01-22,2023-01-30,8,2,20,2002-01-10,14,England,AFC Bournemouth,13,Premier League,64,1300000,7000,184,73,RES,2022-09-01,J. Hill,James Clayton Hill,James Hill,Right,Medium/Medium,Lean (170-185),66,Jan,head and neck injuries,other
Cagtay Kurukalip,616886,22/23,Fitness,2022-12-21,2022-12-25,4,1,20,2002-02-24,48,Turkey,Fenerbahçe,68,Super Lig,62,925000,7000,172,70,RES,2022-09-26,Ç. Kurukalıp,Çağtay Kurukalıp,Çağtay Kurukalıp,Left,Medium/Medium,Lean (170-185),78,Dec,rest and fitness,other
Cagtay Kurukalip,616886,22/23,unknown injury,2022-11-30,2022-12-21,21,1,20,2002-02-24,48,Turkey,Fenerbahçe,68,Super Lig,62,925000,7000,172,70,RES,2022-09-26,Ç. Kurukalıp,Çağtay Kurukalıp,Çağtay Kurukalıp,Left,Medium/Medium,Lean (170-185),78,Nov,unknown injuries,other
Matteo Bignetti,629032,22/23,Hand injury,2022-12-08,2022-12-31,23,1,18,2004-05-06,4,Austria,Eintracht Frankfurt,19,Bundesliga,58,450000,500,190,76,RES,2022-09-01,M. Bignetti,Matteo Bignetti,Matteo Bignetti,Right,Medium/Medium,Lean (185+),NA,Dec,miscellaneous,other
Matteo Bignetti,629032,22/23,Ill,2022-08-25,2022-08-29,4,1,18,2004-05-06,4,Austria,Eintracht Frankfurt,19,Bundesliga,58,450000,500,190,76,RES,2022-09-01,M. Bignetti,Matteo Bignetti,Matteo Bignetti,Right,Medium/Medium,Lean (185+),NA,Aug,illnesses and infections,other
Ruben Vargas,345886,22/23,Ankle injury,2023-01-21,2023-02-15,25,5,23,1998-08-05,47,Switzerland,FC Augsburg,19,Bundesliga,75,9000000,22000,179,68,SUB,2022-09-01,R. Vargas,Rubén Estephan Vargas Martínez,Rubén Vargas,Right,High/Medium,Lean (170-185),89,Jan,joint and ligament injuries,other
Ruben Vargas,345886,22/23,Metatarsal bruise,2022-10-31,2022-11-03,3,NA,23,1998-08-05,47,Switzerland,FC Augsburg,19,Bundesliga,75,9000000,22000,179,68,SUB,2022-09-01,R. Vargas,Rubén Estephan Vargas Martínez,Rubén Vargas,Right,High/Medium,Lean (170-185),89,Oct,bruises and contusions,other
Ruben Vargas,345886,22/23,Muscle injury,2022-06-02,2022-08-22,81,7,23,1998-08-05,47,Switzerland,FC Augsburg,19,Bundesliga,75,9000000,22000,179,68,SUB,2022-09-01,R. Vargas,Rubén Estephan Vargas Martínez,Rubén Vargas,Right,High/Medium,Lean (170-185),89,Jun,muscle injuries,other
Batuhan Sen,352659,22/23,unknown injury,2023-04-18,2023-04-22,4,1,23,1999-02-03,48,Turkey,Fatih Karagümrük,68,Super Lig,63,925000,7000,192,81,SUB,2022-09-26,B. Şen,Batuhan Ahmet Şen,Batuhan Şen,Right,Medium/Medium,Lean (185+),NA,Apr,unknown injuries,other
Dusan Vlahovic,357498,22/23,Groin problems,2023-06-12,2023-06-26,14,NA,22,2000-01-28,51,Serbia,Juventus,31,Serie A,84,86500000,140000,190,75,ST,2022-09-01,D. Vlahović,Dušan Vlahović,Dušan Vlahović,Left,Medium/Medium,Normal (185+),80,Jun,muscle injuries,forwards
Dusan Vlahovic,357498,22/23,Thigh problems,2023-05-25,2023-06-10,16,3,22,2000-01-28,51,Serbia,Juventus,31,Serie A,84,86500000,140000,190,75,ST,2022-09-01,D. Vlahović,Dušan Vlahović,Dušan Vlahović,Left,Medium/Medium,Normal (185+),80,May,miscellaneous,forwards
Dusan Vlahovic,357498,22/23,Ankle sprain,2023-04-25,2023-04-29,4,1,22,2000-01-28,51,Serbia,Juventus,31,Serie A,84,86500000,140000,190,75,ST,2022-09-01,D. Vlahović,Dušan Vlahović,Dušan Vlahović,Left,Medium/Medium,Normal (185+),80,Apr,joint and ligament injuries,forwards
Dusan Vlahovic,357498,22/23,Pubalgia,2022-12-03,2023-01-23,51,5,22,2000-01-28,51,Serbia,Juventus,31,Serie A,84,86500000,140000,190,75,ST,2022-09-01,D. Vlahović,Dušan Vlahović,Dušan Vlahović,Left,Medium/Medium,Normal (185+),80,Dec,miscellaneous,forwards
Dusan Vlahovic,357498,22/23,Adductor pain,2022-10-24,2022-11-15,22,6,22,2000-01-28,51,Serbia,Juventus,31,Serie A,84,86500000,140000,190,75,ST,2022-09-01,D. Vlahović,Dušan Vlahović,Dušan Vlahović,Left,Medium/Medium,Normal (185+),80,Oct,muscle injuries,forwards
Cyril Ngonge,358032,22/23,Injury to the ankle,2023-03-05,2023-03-31,26,3,22,2000-05-26,7,Belgium,FC Groningen,10,Eredivisie,67,1600000,3000,179,67,RM,2022-09-01,C. Ngonge,Cyril Ngonge,Cyril Ngonge,Left,High/Low,Lean (170-185),87,Mar,miscellaneous,midfielders
Gerzino Nyamsi,378953,22/23,Hamstring injury,2023-01-30,2023-02-28,29,5,25,1997-01-22,18,France,Strasbourg,16,Ligue 1,76,9500000,22000,195,94,RCB,2022-09-01,G. Nyamsi,Gerzino Nyamsi,Gerzino Nyamsi,Right,Medium/Medium,Normal (185+),47,Jan,muscle injuries,defenders
Gerzino Nyamsi,378953,22/23,Adductor pain,2023-01-15,2023-01-30,15,1,25,1997-01-22,18,France,Strasbourg,16,Ligue 1,76,9500000,22000,195,94,RCB,2022-09-01,G. Nyamsi,Gerzino Nyamsi,Gerzino Nyamsi,Right,Medium/Medium,Normal (185+),47,Jan,muscle injuries,defenders
Gerzino Nyamsi,378953,22/23,Muscle injury,2022-08-18,2022-09-04,17,4,25,1997-01-22,18,France,Strasbourg,16,Ligue 1,76,9500000,22000,195,94,RCB,2022-09-01,G. Nyamsi,Gerzino Nyamsi,Gerzino Nyamsi,Right,Medium/Medium,Normal (185+),47,Aug,muscle injuries,defenders
Jan Boller,389079,22/23,Cruciate ligament tear,2022-09-10,2023-06-10,273,29,22,2000-03-14,21,Germany,LASK Linz,80,Bundesliga,66,1600000,6000,185,71,RCB,2022-09-01,J. Boller,Jan Boller,Jan Boller,Right,Medium/Medium,Lean (185+),58,Sep,joint and ligament injuries,defenders
Nicolo Casale,389837,22/23,Adductor injury,2022-09-24,2022-10-08,14,2,24,1998-02-14,27,Italy,Lazio,31,Serie A,76,15500000,33000,191,80,SUB,2022-09-01,N. Casale,Nicolò Casale,Nicolò Casale,Right,Medium/High,Normal (185+),74,Sep,muscle injuries,other
Ola Solbakken,431811,22/23,Shoulder injury,2023-04-08,2023-04-16,8,3,23,1998-09-07,36,Norway,Roma,31,Serie A,72,3700000,36000,186,79,RES,2023-01-13,O. Solbakken,Ola Selvaag Solbakken,Ola Solbakken,Left,High/Medium,Lean (185+),86,Apr,miscellaneous,other
Ola Solbakken,431811,22/23,Muscle injury,2023-03-04,2023-03-17,13,4,23,1998-09-07,36,Norway,Roma,31,Serie A,72,3700000,36000,186,79,RES,2023-01-13,O. Solbakken,Ola Selvaag Solbakken,Ola Solbakken,Left,High/Medium,Lean (185+),86,Mar,muscle injuries,other
Ola Solbakken,431811,22/23,Shoulder injury,2022-12-01,2023-01-08,38,2,23,1998-09-07,36,Norway,Roma,31,Serie A,72,3700000,36000,186,79,RES,2023-01-13,O. Solbakken,Ola Selvaag Solbakken,Ola Solbakken,Left,High/Medium,Lean (185+),86,Dec,miscellaneous,other
